time_us,x,y,z,qw,qx,qy,qz
123222928,0.57593,0.883209,-0.933932,-0.0551852,0.0314369,0.104428,0.992502
123254939,0.587311,0.866129,-0.932718,-0.0550282,0.0411679,0.0822027,0.994243
123289325,0.596866,0.847531,-0.934046,-0.0662689,0.0506751,0.103875,0.9910851
123322337,0.609208,0.824947,-0.932257,-0.0882914,0.0119458,0.0902815,0.991923
123355485,0.619032,0.806624,-0.932112,-0.0650938,-0.0220446,0.0817654,0.994279
123388885,0.628581,0.777706,-0.935416,-0.0741465,0.0348896,0.120108,0.989373
123422370,0.637833,0.751418,-0.933869,-0.0822772,0.0371729,0.133564,0.9869191
123455923,0.647289,0.719049,-0.933241,-0.0827042,0.024599,0.150566,0.984827
123488606,0.655934,0.686636,-0.933487,-0.0606776,0.0000843675,0.145378,0.987514
123523067,0.663281,0.649666,-0.933204,-0.0595673,0.0209377,0.177091,0.9821671
123555118,0.670388,0.605536,-0.93184,-0.0723768,0.00681007,0.195502,0.978005
123588510,0.676774,0.557554,-0.928804,-0.093331,0.0107673,0.193154,0.97666
123621964,0.68117,0.516118,-0.927387,-0.0867129,0.00407193,0.215328,0.972676
123655372,0.6804,0.455948,-0.927698,-0.0969208,0.00941479,0.205029,0.97391
123889589,0.704894,0.00859973,-0.88319,0.0931404,0.0522828,0.0324461,-0.993751
124055267,0.728839,-0.3231,-0.861646,0.105934,0.0771905,0.146436,-0.9804981
124123209,0.731569,-0.430695,-0.85637,0.0799449,0.0469011,0.179948,-0.9793
124154583,0.738375,-0.466616,-0.859944,0.067543,0.0566984,0.182489,-0.979245
124288494,0.767166,-0.650062,-0.838623,0.0663,0.0349887,0.223967,-0.9717091
124322091,0.771623,-0.669088,-0.837696,0.045693,0.0168208,0.224664,-0.973219
124355077,0.785932,-0.70406,-0.830709,0.0513074,0.0484358,0.197553,-0.97775
124390813,0.792675,-0.715433,-0.829713,0.0481146,0.00743148,0.211136,-0.9762431
124422298,0.805646,-0.730931,-0.824379,0.0475093,0.010602,0.214617,-0.975484
124621843,0.898872,-0.720999,-0.774479,0.142521,0.156521,-0.31533,0.9250711
125288066,1.1243,0.259581,-0.485709,-0.0612802,0.122723,0.0337758,0.9899711
125421370,1.02954,0.476656,-0.431927,0.118518,0.0658213,-0.0731271,-0.9880661
125454488,0.99965,0.538997,-0.434449,0.0501781,0.304513,-0.42598,0.850467
125488730,0.977671,0.56331,-0.410165,-0.052521,0.0749655,0.0277575,0.995415
125554978,0.906438,0.655123,-0.395466,-0.0128222,0.0604307,0.027042,0.9977241
125588416,0.902325,0.689207,-0.373829,0.0920831,0.157936,0.282914,0.941561
125654996,0.796069,0.778717,-0.366902,-0.0107371,0.139086,-0.184792,-0.9728271
125689582,0.77256,0.799614,-0.365132,0.0948155,0.016944,0.238828,0.966273
125721997,0.72201,0.833388,-0.360951,0.0614519,0.00216441,0.221128,0.973304
125756165,0.679393,0.857971,-0.358897,0.0217456,-0.0102522,0.197804,0.9799471
125789102,0.643105,0.880627,-0.353749,0.0244683,-0.0271331,0.18178,0.98266
125823396,0.608425,0.901619,-0.34561,-0.0062397,0.0665217,-0.186875,-0.980109
125854542,0.570303,0.917703,-0.341143,0.012217,-0.0474758,0.16835,0.984508
125888409,0.531815,0.930856,-0.338831,-0.00472285,-0.0319123,0.152407,0.9877911
125921667,0.496329,0.939339,-0.336557,0.0042258,0.0459836,-0.137896,-0.98937
125955046,0.461985,0.950215,-0.332288,0.0026755,0.0512623,-0.112185,-0.992361
125988234,0.426045,0.955917,-0.331092,0.00061909,0.0481612,-0.0990433,-0.993917
126022443,0.391571,0.959193,-0.324937,-0.00278066,0.0302801,-0.0693393,-0.997131
126055589,0.369009,0.947172,-0.319817,-0.0774501,0.118416,-0.211058,-0.967178
126088599,0.326541,0.951337,-0.324562,0.00643781,-0.0231012,0.116735,0.992874
126121943,0.290007,0.947658,-0.322685,-0.0178754,0.0570036,-0.0741836,-0.995454
126156164,0.259704,0.938913,-0.321493,-0.0218888,0.0734923,-0.0721659,-0.994441
126187517,0.226647,0.927368,-0.325478,-0.00599074,0.0466045,-0.0521746,-0.997532
126221829,0.197192,0.909878,-0.325919,0.0355499,0.0017132,0.0967031,0.994677
126254559,0.165133,0.90795,-0.324267,0.00808704,0.0190001,0.0731498,0.997107
126288357,0.129768,0.898892,-0.326,-0.0107642,0.0306024,-0.0243514,-0.9991771
126322138,0.103222,0.887916,-0.32757,-0.010848,0.0314918,0.00678793,-0.999422
126354946,0.0724802,0.880488,-0.33159,-0.0159172,0.0428123,-0.0191728,-0.998772
126388173,0.043717,0.868841,-0.333838,-0.00228651,0.0299167,-0.0304854,-0.999085
126422191,0.0141367,0.858118,-0.339674,-0.00000163169,0.00910175,-0.0120765,-0.9998861
126455336,-0.0133188,0.849928,-0.342975,-0.0124917,0.0180873,-0.000266018,-0.999758
126488425,-0.0367516,0.838385,-0.345025,-0.00637215,0.0259382,0.0357735,-0.999003
126522428,-0.0587421,0.824094,-0.348689,-0.0237362,0.0622679,0.0981394,-0.9929391
126554760,-0.0903367,0.826495,-0.353627,0.0144301,0.0270436,0.0876781,-0.995677
126588352,-0.115173,0.812018,-0.358221,-0.00533013,0.00797735,0.0819338,-0.996592
126622139,-0.142131,0.810527,-0.367478,-0.00341922,0.0312807,0.0845663,-0.995921
126654970,-0.164382,0.807526,-0.370261,0.0104854,0.0244484,0.108483,-0.9937421
126688544,-0.193914,0.803126,-0.381117,-0.00166598,0.0217409,0.0817967,-0.99641
126721273,-0.218526,0.800126,-0.387928,-0.00461086,0.0173723,0.0610988,-0.99797
126754449,-0.239727,0.800413,-0.392364,-0.00151567,0.0260248,0.0710884,-0.997129
126788490,-0.265674,0.799422,-0.398969,-0.00662607,0.0084711,0.0573744,-0.9982951
126822088,-0.290095,0.800076,-0.404316,-0.00740104,0.00484713,0.0484625,-0.998786
126854247,-0.314633,0.801446,-0.409584,-0.0149743,0.003499,0.0355534,-0.999249
126888245,-0.338661,0.804737,-0.411428,-0.0172933,0.00782599,0.0521686,-0.998458
126921996,-0.361056,0.809163,-0.413499,-0.00765604,0.0229261,0.0705389,-0.9972161
126955080,-0.385646,0.810842,-0.416412,0.00471693,0.0278631,0.0637016,-0.997569
126988493,-0.404793,0.812391,-0.418611,-0.0280195,0.0063954,0.0364324,-0.998923
127022470,-0.430545,0.818324,-0.419577,-0.0281413,0.0016006,0.0383637,-0.9988661
127054829,-0.451956,0.818267,-0.421312,-0.0176436,-0.0158234,0.0629401,-0.997736
127088263,-0.472043,0.821885,-0.42323,0.00133591,0.0234976,-0.0734372,0.997022
127121535,-0.497895,0.833084,-0.423763,-0.018789,-0.000878166,0.0639094,-0.997778
127154878,-0.519473,0.840797,-0.423364,-0.0254564,0.000831701,0.0740388,-0.996931
127189372,-0.539332,0.850205,-0.421391,-0.0158759,0.00956145,0.0990688,-0.994908
127221483,-0.558791,0.859497,-0.419489,-0.0266131,0.0106998,0.0896445,-0.995561
127253816,-0.57933,0.871891,-0.41795,-0.0325597,0.000442871,0.0930734,-0.995127
127288007,-0.59669,0.886411,-0.41454,-0.029092,-0.00459141,0.104497,-0.9940891
127321606,-0.60161,0.886966,-0.407682,-0.04272,0.0154813,0.212703,-0.97606
127355164,-0.628054,0.922055,-0.400915,-0.00222713,0.0471134,0.151976,-0.987258
127389240,-0.643498,0.94072,-0.396437,-0.0218404,0.0381475,0.109284,-0.9930381
127421707,-0.659616,0.964805,-0.386206,-0.0307383,0.053693,0.136236,-0.988743
127454206,-0.671177,0.982677,-0.376698,-0.0993479,0.034357,0.110613,-0.988289
127488274,-0.682966,1.00725,-0.365883,-0.0506604,0.0453127,0.133858,-0.988667
127520931,-0.695946,1.04186,-0.353562,-0.0323242,0.0434498,0.155618,-0.9863321
127554715,-0.711749,1.08258,-0.344748,-0.00795814,0.0250907,0.134538,-0.990559
127587593,-0.720344,1.11717,-0.334748,-0.0286821,0.0417585,0.148141,-0.987668
127621229,-0.725064,1.14703,-0.319147,-0.0425942,0.0503729,0.122256,-0.9903041
127655428,-0.743296,1.19064,-0.300614,-0.0328932,-0.0117602,0.099989,-0.994375
127687384,-0.752144,1.23414,-0.287239,0.0267652,0.02967,-0.0558066,0.997642
127721378,-0.76223,1.27349,-0.276835,0.0108339,0.0639977,0.0179053,0.9977311
127754657,-0.768218,1.31987,-0.261474,-0.0174889,0.0783929,0.0415057,0.995905
127787834,-0.776871,1.37298,-0.233989,-0.020246,0.123249,-0.0508536,0.990865
127822140,-0.779418,1.41332,-0.239051,-0.0524269,0.0486624,0.0299434,-0.9969891
127854927,-0.788191,1.46308,-0.231227,-0.0669767,0.0673717,0.0201581,-0.995273
127887908,-0.791348,1.51092,-0.219253,-0.0654713,0.0721067,0.00627905,-0.995226
127921196,-0.801474,1.55612,-0.211936,-0.0586574,0.0669487,0.018787,-0.995853
127955803,-0.806476,1.60764,-0.203932,-0.0322053,0.0352479,-0.00241032,-0.9988571
127988201,-0.811395,1.65515,-0.196903,-0.046576,0.0380715,-0.00998799,-0.998139
128022077,-0.817196,1.70232,-0.194017,-0.0382402,0.0663848,0.000768907,-0.997061
128055746,-0.822129,1.74867,-0.191123,-0.0255861,0.0604747,-0.00825708,-0.997808
128088077,-0.828031,1.78862,-0.191301,-0.0202575,0.0475286,-0.0323904,-0.9981391
128121493,-0.832428,1.83572,-0.190602,-0.00506515,0.0330837,-0.0588324,-0.997707
128154644,-0.834998,1.86395,-0.195396,0.0488579,-0.0288983,0.143096,0.98808
128187594,-0.833417,1.8989,-0.198569,-0.100787,0.0883667,-0.147948,-0.97987
128220651,-0.846096,1.92949,-0.204737,-0.0947786,0.0970669,-0.162219,-0.9773841
128255539,-0.857741,1.97782,-0.203688,0.0099729,0.0135088,0.122511,0.992325
128288263,-0.857791,1.99633,-0.21104,0.00889964,-0.0155813,0.174048,0.984574
128321958,-0.862696,2.02504,-0.215809,0.0179763,-0.0203988,0.174679,0.984251
128354827,-0.86723,2.04548,-0.219992,0.0767626,0.00431978,0.17886,0.980866
128386997,-0.868205,2.06282,-0.229036,-0.0080671,0.0264423,0.249727,0.967922
128421252,-0.874263,2.07037,-0.236515,0.000462022,0.0537256,0.275244,0.959872
128454537,-0.878744,2.07954,-0.2419,0.0174768,0.0152873,0.233244,0.9721411
128488966,-0.88271,2.08312,-0.249337,-0.0316053,0.0199309,0.248233,0.967979
128520630,-0.886662,2.07739,-0.251529,-0.0297891,-0.00325867,0.243058,0.969549
128555582,-0.891725,2.07104,-0.255985,-0.0319982,-0.0147542,0.239297,0.9703071
128587658,-0.89616,2.05833,-0.259131,-0.0126191,-0.00382242,0.223775,0.974552
128620826,-0.901018,2.03804,-0.259652,-0.0141147,0.00838554,0.250269,0.968037
128654206,-0.908937,2.01367,-0.258767,-0.0217263,0.0169479,0.268206,0.962967
128687168,-0.914214,1.98619,-0.261175,-0.0233212,-0.00488154,0.265376,0.9638511
128721317,-0.921761,1.9498,-0.259507,-0.0287193,-0.018647,0.255109,0.966306
128754644,-0.92653,1.91024,-0.255852,-0.0204173,-0.0304307,0.25028,0.96748
128788510,-0.930766,1.86372,-0.247104,0.0017062,0.000768624,0.288812,0.9573841
128821555,-0.937452,1.79995,-0.252575,-0.00527704,0.0140037,0.229859,0.973109
128855281,-0.94324,1.75116,-0.238332,-0.00874887,-0.00176514,0.290499,0.956834
128887776,-0.957093,1.69941,-0.228893,-0.0409296,0.0348318,0.279949,0.958509
128920282,-0.964278,1.63751,-0.214204,-0.0438621,0.00200743,0.239512,0.96991
128953748,-0.97515,1.56356,-0.20335,-0.030014,0.00966843,0.252073,0.967194
128988783,-0.984311,1.48463,-0.190742,-0.0424598,0.0053013,0.265418,0.963184
129020683,-0.99164,1.39789,-0.175989,-0.0124168,-0.0243383,0.262405,0.9645711
129054485,-1.00172,1.311,-0.162162,0.0257796,-0.038447,0.20774,0.977088
129088004,-1.00276,1.21742,-0.160611,-0.0315816,0.112479,0.0611625,0.991267
129121458,-1.03402,1.16165,-0.136885,-0.0501043,0.0562174,0.0611673,0.9952831
129153687,-1.0505,1.05125,-0.12762,-0.0644906,0.027942,0.0305246,0.99706
129254213,-1.07467,0.794722,-0.100916,0.0379348,-0.0307277,0.10554,-0.9932161
129287540,-1.09311,0.679079,-0.101796,0.027553,-0.00785321,0.0772591,-0.996599
129320760,-1.10872,0.586598,-0.115473,0.0386756,0.0157889,0.029405,-0.998694
129354536,-1.12427,0.503652,-0.12248,0.0510869,0.0302094,0.0727596,-0.9955821
129387495,-1.1422,0.424021,-0.130106,0.0590956,0.0352622,0.124894,-0.989781
129421388,-1.15188,0.347103,-0.138548,0.0762378,0.00964005,0.206161,-0.975496
129453966,-1.17046,0.273024,-0.154826,0.0669357,-0.00269907,0.225886,-0.971848
129487803,-1.18826,0.202979,-0.17356,0.0714792,0.0106801,0.195349,-0.9780671
129520942,-1.20865,0.136653,-0.194231,0.0658629,0.0316261,0.178624,-0.981201
129555440,-1.22391,0.0720184,-0.207986,0.0958479,0.0338776,0.161846,-0.981566
129587681,-1.23852,0.0153784,-0.227055,0.0709411,0.00688093,0.148273,-0.986375
129621754,-1.25596,-0.0393953,-0.245606,0.0617698,-0.00555585,0.135449,-0.9888411
129653479,-1.27189,-0.0916741,-0.263203,0.0717815,0.0119219,0.135242,-0.988137
129687886,-1.2848,-0.140134,-0.279247,0.0650894,0.012362,0.143735,-0.987396
129753572,-1.30772,-0.206787,-0.312476,0.0798042,-0.0061356,0.205421,-0.9753951
129787988,-1.32816,-0.258696,-0.336543,0.0682341,-0.00709,0.152596,-0.985905
129821406,-1.34442,-0.296856,-0.356163,0.0578718,-0.0130025,0.122593,-0.990683
129853714,-1.35857,-0.329876,-0.37288,0.0521014,-0.00840771,0.122378,-0.991081
129886939,-1.37152,-0.35896,-0.391353,0.055976,-0.00133406,0.124118,-0.990687
129920180,-1.38484,-0.384673,-0.408484,0.0557803,0.00342794,0.137845,-0.988876
129954601,-1.39763,-0.406428,-0.425685,0.058286,0.00674352,0.147391,-0.9873361
129987593,-1.40958,-0.424954,-0.4432,0.0572244,0.00456422,0.159254,-0.985567
130021674,-1.42158,-0.441256,-0.460209,0.0593942,0.0145438,0.15495,-0.986028
130054049,-1.43288,-0.453447,-0.477252,0.0562612,0.0146059,0.154432,-0.986292
130087796,-1.44344,-0.462668,-0.494227,0.0573883,0.00773123,0.153915,-0.9863861
130121308,-1.45313,-0.468547,-0.509916,0.0594553,0.0117544,0.15841,-0.985512
130153519,-1.46249,-0.471676,-0.525253,0.0614793,0.0181592,0.161473,-0.984793
130186749,-1.47237,-0.470637,-0.540771,0.0576235,0.0147532,0.155912,-0.985978
130220483,-1.48217,-0.467304,-0.556023,0.0541584,0.00827586,0.149248,-0.9872811
130254374,-1.49139,-0.461083,-0.57055,0.0528851,0.00421781,0.1384,-0.988954
130287598,-1.50015,-0.452448,-0.584933,0.0529286,0.000985773,0.13174,-0.98987
130321630,-1.50756,-0.440676,-0.599552,0.0566001,0.00711023,0.119631,-0.9911781
130353651,-1.5148,-0.426136,-0.613843,0.0581887,0.00858982,0.110602,-0.992123
130387150,-1.52021,-0.41072,-0.625764,0.0486444,0.00817144,0.083009,-0.995327
130420790,-1.5274,-0.392911,-0.640133,0.0425201,-0.000617886,0.074216,-0.996335
130454376,-1.53482,-0.373547,-0.652616,0.0358657,-0.00382407,0.0673433,-0.9970781
130488524,-1.54076,-0.352247,-0.667146,0.035994,-0.00996741,0.0594058,-0.997535
130520941,-1.54648,-0.331916,-0.680142,0.0416741,0.000260575,0.0479779,-0.997979
130553518,-1.55288,-0.308555,-0.695291,0.0247511,0.00408696,0.0347096,-0.999083
130586598,-1.55642,-0.285372,-0.708214,0.0317155,-0.00020201,0.0250769,-0.9991821
130620655,-1.56314,-0.266925,-0.720958,0.0142204,0.0185029,-0.00424222,-0.999719
130654190,-1.56366,-0.253084,-0.73308,0.0152362,0.0304793,-0.030197,-0.998963
130687425,-1.57064,-0.229095,-0.746611,-0.0239154,0.0122594,-0.0246876,-0.9993341
130720978,-1.57701,-0.203802,-0.761114,0.0168062,0.000253305,0.0237322,0.999577
130754099,-1.58296,-0.178264,-0.779991,-0.0210987,0.0188124,0.0288915,0.999183
130787408,-1.58461,-0.160362,-0.790445,0.00034869,0.0384141,0.0192407,0.999077
130819935,-1.58595,-0.143713,-0.798028,0.0904764,0.0518558,0.0435634,0.9935931
130853905,-1.59091,-0.116211,-0.812806,0.0525668,0.0436251,0.0283564,0.997261
130887457,-1.59674,-0.0867049,-0.829995,-0.042238,0.00643162,0.0290823,0.998664
130921999,-1.60074,-0.0673128,-0.839914,-0.0411199,-0.00567204,0.0419248,0.9982581
130953400,-1.6027,-0.0458174,-0.848963,-0.046122,-0.00219547,0.0429485,0.99801
130987206,-1.60722,-0.0290375,-0.859124,-0.0463211,0.0116637,0.0400885,0.998054
131020127,-1.61101,-0.0126776,-0.868904,-0.0554545,0.0218947,0.0451045,0.997202
131053221,-1.61482,0.00294617,-0.875624,-0.0608025,0.021759,0.038514,0.9971691
131087331,-1.61659,0.018577,-0.882346,-0.068981,0.0207604,0.0488454,0.996205
131120964,-1.61931,0.0303909,-0.886902,-0.0666964,0.0117322,0.0540639,0.996238
131154224,-1.62359,0.0437285,-0.891614,-0.0806511,0.0131005,0.0605275,0.9948171
131187516,-1.63162,0.0577026,-0.892887,-0.0505297,0.0176017,0.0418444,0.99769
131220558,-1.63465,0.0672033,-0.895995,-0.0491876,0.016816,0.0562534,0.997062
131253626,-1.63608,0.0701641,-0.896937,-0.0497115,0.0297508,0.0446733,0.99732
131287656,-1.64066,0.0770992,-0.898593,-0.0571912,0.0245768,0.0643028,0.9959871
131321062,-1.64445,0.082615,-0.900702,-0.069417,0.0293088,0.0983689,0.992293
131353980,-1.64893,0.0842139,-0.9002,-0.0673678,0.0299403,0.108399,0.99137
131387311,-1.65372,0.0841375,-0.898228,-0.0630475,0.0295132,0.116289,0.990773
131421036,-1.65932,0.0800701,-0.895032,-0.0722553,0.029141,0.128331,0.9886661
131454505,-1.66376,0.0759365,-0.890626,-0.0667123,0.0252672,0.126141,0.989444
131486867,-1.66889,0.0689166,-0.884462,-0.0669231,0.0170873,0.123862,0.989893
131520806,-1.67394,0.0600466,-0.879367,-0.0744765,0.0221165,0.116371,0.990163
131553294,-1.67855,0.0506634,-0.872068,-0.0708916,0.0113616,0.0932334,0.9930521
131587078,-1.68365,0.0398896,-0.865086,-0.0708754,0.0140197,0.0625511,0.995423
131620863,-1.68911,0.0271332,-0.857191,-0.0756285,0.0144942,0.0369006,0.996348
131653872,-1.69487,0.0139446,-0.847089,-0.0701193,0.000999967,0.00545644,0.9975231
131686668,-1.69864,-0.000505066,-0.838739,-0.0662838,0.0107242,-0.0092209,0.997701
131721052,-1.70414,-0.015218,-0.829995,-0.0563384,0.012661,-0.0244361,0.998032
131754074,-1.70859,-0.0301162,-0.82184,0.0627695,-0.00646504,0.0405271,-0.9971841
131787955,-1.71312,-0.0449467,-0.814178,0.0712751,-0.00631301,0.0491611,-0.996224
131820758,-1.71662,-0.0592729,-0.805608,0.0632133,0.0150689,0.0518061,-0.996541
131854445,-1.72115,-0.0752343,-0.79695,0.0358638,0.007898,0.0474597,-0.9981981
131887365,-1.72541,-0.0861179,-0.791598,0.0447394,0.00642573,0.0496526,-0.997743
131920691,-1.73071,-0.10621,-0.783548,-0.0185561,-0.0101481,0.0650386,-0.997659
131953533,-1.73427,-0.112553,-0.779363,0.00388884,0.00656515,0.042985,-0.999047
131986428,-1.73936,-0.123244,-0.772813,0.0238128,0.0264311,-0.0495395,0.9981381
132020398,-1.73692,-0.130748,-0.76789,-0.0280315,0.00268942,0.0786451,-0.996505
132053792,-1.74128,-0.127004,-0.767474,-0.0293946,-0.00367396,0.104314,-0.994103
132086894,-1.7432,-0.121973,-0.764499,0.0110171,-0.000691652,0.0917135,-0.9957241
132121026,-1.73876,-0.119915,-0.763052,0.00473266,-0.00677821,0.0911325,-0.995804
132153249,-1.74156,-0.118235,-0.758095,0.022249,0.00000937106,0.0781582,-0.996693
132187343,-1.74473,-0.111668,-0.75478,0.0508091,0.00349562,0.0624074,-0.996751
132219799,-1.74245,-0.10261,-0.752916,0.023195,-0.00426227,0.0595547,-0.997946
132254051,-1.74151,-0.0883105,-0.754325,0.0538683,0.0351558,0.078249,-0.994856
132287298,-1.74095,-0.0829335,-0.750636,-0.00102339,0.00599055,0.0445684,-0.998988
132320837,-1.74266,-0.0620856,-0.75423,0.0551429,0.0248607,0.0438079,-0.9972071
132353309,-1.74098,-0.0481665,-0.75257,0.0912195,0.0613186,0.035941,-0.993291
132386328,-1.73818,-0.0327384,-0.751988,0.0770562,0.0580873,0.0204219,-0.995124
132420749,-1.7347,-0.0107136,-0.754384,0.0719948,0.0391874,0.0399816,-0.995833
132453562,-1.73213,0.0119239,-0.758535,0.0687542,0.0181564,0.0432861,-0.9965291
132487246,-1.72922,0.0319976,-0.759239,0.0725156,0.0221382,0.0365532,-0.996451
132520732,-1.72695,0.0526429,-0.761537,0.0736514,0.0234696,0.0313169,-0.996516
132554550,-1.72342,0.0735943,-0.764391,0.0714939,0.0275009,0.014041,-0.9969631
132586057,-1.7215,0.0949249,-0.76721,0.0655353,0.0226634,0.0116998,-0.997524
132620519,-1.71665,0.119266,-0.772367,0.0769775,0.0184159,0.00343889,-0.996857
132652977,-1.71122,0.139038,-0.775891,0.0757421,0.00886656,0.00470258,-0.997077
132686283,-1.70823,0.161675,-0.781387,-0.0781062,0.00514988,-0.00612894,0.9969131
132720369,-1.70606,0.184428,-0.787496,0.0974979,0.00814995,-0.0195687,-0.99501
132753766,-1.70281,0.205947,-0.794061,-0.0752879,-0.0068447,0.0466007,0.996049
132786995,-1.69894,0.22502,-0.800494,-0.0814932,-0.00501756,0.0574912,0.9950021
132820336,-1.69728,0.241406,-0.80547,-0.0735319,-0.012696,0.0898657,0.993155
132853614,-1.69557,0.257538,-0.813132,-0.0881529,0.00571142,0.0783395,0.993005
132886598,-1.69417,0.273965,-0.821637,-0.0865607,0.0102506,0.0971913,0.991441
132920763,-1.69112,0.285153,-0.827441,-0.0848467,0.00997107,0.108626,0.9904051
132953429,-1.69042,0.2951,-0.835265,-0.0883266,0.00815005,0.111625,0.989784
132986845,-1.68999,0.296527,-0.839106,-0.10306,0.0117342,0.119538,0.987396
133020552,-1.69061,0.302678,-0.849522,-0.0895897,0.0221326,0.130972,0.987082
133054070,-1.69119,0.301196,-0.854934,-0.0954875,0.0201544,0.143351,0.9848481
133086777,-1.69168,0.299015,-0.860976,-0.0823363,0.0121434,0.151033,0.985019
133119875,-1.69641,0.292867,-0.870266,-0.103299,0.0356136,0.129497,0.985541
133154534,-1.69865,0.283785,-0.877409,-0.0941761,0.0394181,0.126826,0.9866571
133187092,-1.70163,0.272538,-0.884125,-0.0943643,0.026262,0.12456,0.987365
133221186,-1.705,0.257095,-0.889661,-0.0974243,0.00990907,0.119624,0.987978
133253726,-1.70764,0.237494,-0.896395,-0.100102,0.0025661,0.110439,0.988826
133287431,-1.71016,0.215387,-0.902759,-0.109918,-0.0193502,0.0938882,0.9893071
133320550,-1.71101,0.191315,-0.90953,0.107531,0.0291287,-0.0863438,-0.990017
133353090,-1.71287,0.164081,-0.914004,0.0941934,0.0518942,-0.0687006,-0.991824
133386967,-1.71264,0.136862,-0.920182,0.0820803,0.0684839,-0.0541659,-0.992794
133419980,-1.71059,0.105911,-0.926009,0.0780923,0.0845053,-0.0579745,-0.9916651
133453986,-1.70862,0.072864,-0.932194,0.075399,0.0972345,-0.0476872,-0.991255
133486826,-1.70292,0.0388549,-0.936124,0.072381,0.12197,-0.0573482,-0.988228
133520280,-1.69565,0.00286652,-0.94181,0.0782283,0.140721,-0.0463615,-0.9858641
133553908,-1.68025,-0.0370186,-0.951197,0.00705892,0.121985,-0.00634915,-0.992487
133587332,-1.66691,-0.076556,-0.955883,-0.0131084,0.134423,-0.0106197,-0.99078
